Price,Close,High,Low,Open,Volume,sma_20,sma_50,rsi,macd,macd_signal,macd_diff,stochrsi,obv,bb_width,atr,momentum
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,
Datetime,,,,,,,,,,,,,,,,
2025-07-13 14:15:00+00:00,119122.4765625,119281.8984375,118703.6796875,118704.1484375,1304330240,118165.804296875,117959.175,77.17485504748765,243.5540305031609,154.7192900971857,88.8347404059752,1.0,-4524261376.0,0.012345780780356981,187.66658644791931,1332.046875
2025-07-13 14:30:00+00:00,118901.390625,119155.59375,118901.390625,119155.59375,1482027008,118222.363671875,117986.85515625,68.26577087139297,260.97171379075735,175.96977483590004,85.00193895485731,0.5198006899448386,-6006288384.0,0.013062301007733706,192.4191963444965,1027.6796875
2025-07-13 14:45:00+00:00,118753.609375,118804.78125,118510.578125,118781.1640625,614252544,118271.12265625,118012.72375,63.02814286476225,259.8551925626234,192.74685838124475,67.10833418137867,0.23749273265127915,-6620540928.0,0.013138996170147906,206.59014660560388,697.359375
2025-07-13 15:00:00+00:00,119028.28125,119089.8984375,118786.3984375,118786.3984375,581357568,118329.655859375,118044.00140625,67.95010042160263,277.93025920652144,209.7835385463001,68.14672066022135,0.5027860642888293,-6039183360.0,0.0138395446706131,215.85435488377502,998.0390625
2025-07-13 15:15:00+00:00,118950.578125,119064.359375,118900.3125,119012.734375,3763154944,118385.684765625,118069.76109375,65.30160380599605,282.7257999194844,224.371990820937,58.35380909854743,0.3600321939291481,-9802338304.0,0.01398301032630272,212.15382060636253,911.8203125
2025-07-13 15:30:00+00:00,118633.0078125,118959.859375,118633.0078125,118959.859375,0,118426.92578125,118089.57828125,55.73940549644455,257.92779919694294,231.08315249613818,26.84464670080476,0.0,-9802338304.0,0.013338432686264442,220.34651645590807,567.5859375
2025-07-13 15:45:00+00:00,118731.765625,118739.4765625,118606.1171875,118620.3515625,581439488,118473.992578125,118108.6203125,57.80847632038928,243.4379341100721,233.554108818925,9.883825291147105,0.09652565573760258,-9220898816.0,0.012548030907543624,214.1331492090575,508.0234375
2025-07-13 16:00:00+00:00,118808.7890625,118908.4140625,118704.7578125,118726.078125,1312542720,118520.746484375,118128.5175,59.4024956002111,235.45557403792918,233.93440186272585,1.5211721752033327,0.1708893529405029,-7908356096.0,0.011861746088960156,213.38479926555343,681.7421875
2025-07-13 16:15:00+00:00,118897.078125,118977.4453125,118804.3515625,118804.3515625,109780992,118562.787890625,118150.6034375,61.21150164829061,233.56133595817664,233.859788681816,-0.2984527236393717,0.2552825467371536,-7798575104.0,0.011591834240188335,210.50686717515674,424.1875
2025-07-13 16:30:00+00:00,118860.7578125,118875.3125,118758.2890625,118874.1484375,1177346048,118604.313671875,118172.61046875,60.02652113036102,226.51823178220366,232.39147730189356,-5.8732455196899025,0.2000012000545073,-8975921152.0,0.011010708517662879,205.38416684121697,668.2734375
2025-07-13 16:45:00+00:00,118657.1171875,118867.859375,118576.375,118867.859375,162336768,118635.231640625,118189.4853125,53.74434020049328,202.17388968670275,226.34795977885543,-24.174070092152675,0.0,-9138257920.0,0.010102646426368536,211.53418170970147,312.375
2025-07-13 17:00:00+00:00,118653.7734375,118682.1484375,118474.6640625,118581.734375,1523343360,118664.64921875,118205.3778125,53.64506264293316,180.52997334762767,217.1843624926099,-36.65438914498222,0.0,-10661601280.0,0.009088612774806232,211.24490980186565,20.53125
2025-07-13 17:15:00+00:00,118699.71875,118717.640625,118627.96875,118669.0859375,501268480,118688.448046875,118221.0171875,54.87843606701988,165.18032053670322,206.78355410142856,-41.60323356472534,0.05241752255527674,-10160332800.0,0.008423559352445546,202.56112160173237,32.5859375
2025-07-13 17:30:00+00:00,118800.40625,118808.75,118701.0078125,118701.0078125,1770532864,118722.116015625,118238.69703125,57.54439036794815,159.30389374139486,197.2876220294218,-37.98372828802695,0.16571874744888185,-8389799936.0,0.0072423986269433685,195.88041648732292,167.328125
2025-07-13 17:45:00+00:00,118719.375,118856.25,118719.375,118803.359375,1184694272,118734.440234375,118255.6646875,54.74124947790192,146.42039532637864,187.1141766888132,-40.69378136243455,0.07497494771388584,-9574494208.0,0.0069817479841805564,191.66574388108555,-403.1015625
2025-07-13 18:00:00+00:00,118802.96875,118823.4375,118655.546875,118723.5703125,136294400,118764.964453125,118275.80109375,57.06484698113187,141.3263251114695,177.95660637334447,-36.630281261874984,0.2390615383971946,-9438199808.0,0.005592003809012562,189.96752110386515,-98.421875
2025-07-13 18:15:00+00:00,119030.625,119030.625,118783.9375,118783.9375,126541824,118799.25859375,118300.799375,62.68369660846313,153.88530058284232,173.14234521524403,-19.257044632401715,0.6318497095483145,-9311657984.0,0.004889782507668259,194.0189481678748,277.015625
2025-07-13 18:30:00+00:00,118938.265625,119060.8203125,118911.765625,119060.8203125,1051955200,118814.509765625,118324.34734375,59.29348015742891,154.60357566062885,169.434591304321,-14.831015643692155,0.4845706316719737,-10363613184.0,0.004813869192749873,190.80721526302662,-90.015625
2025-07-13 18:45:00+00:00,119012.9765625,119034.7578125,118876.0859375,118937.5,1069584384,118831.801953125,118347.07390625,61.12507847728503,159.36430954592652,167.4205349526421,-8.056225406715583,0.8275604325695567,-9294028800.0,0.004881474756919548,188.5118338156676,62.3984375
2025-07-13 19:00:00+00:00,119096.78125,119096.78125,119011.2109375,119019.8828125,1068044288,118854.987109375,118368.99890625,63.12917189679243,167.96338598546572,167.52910515920684,0.43428082625888464,1.0,-8225984512.0,0.00499505032265264,181.1588680074056,463.7734375
2025-07-13 19:15:00+00:00,119314.609375,119314.609375,119096.4921875,119096.4921875,682311680,118864.59375,118396.454375,67.77882110125351,190.16304403939284,172.05589293524406,18.107151104148784,1.0,-7543672832.0,0.005722952754246492,183.79874797116236,582.84375
2025-07-13 19:30:00+00:00,119078.421875,119419.75,119078.421875,119291.21875,2669883392,118873.4453125,118419.5690625,59.07921389867537,186.5476702179294,174.95424839178116,11.593421826148244,0.38448026912071626,-10213556224.0,0.005930468151710543,195.05084633036503,269.6328125
2025-07-13 19:45:00+00:00,119088.7890625,119226.7421875,119087.2578125,119096.359375,1208680448,118890.204296875,118441.12796875,59.325994661326185,182.41622511317837,176.44664373606062,5.969581377117748,0.4019406469373145,-9004875776.0,0.006054290321104895,191.7129510567675,191.7109375
2025-07-13 20:00:00+00:00,118985.4140625,119025.6484375,118865.53125,119025.6484375,23228416,118888.0609375,118460.9728125,55.717717388454254,168.85408179620572,174.92813134808964,-6.074049551883917,0.14664568887555512,-9028104192.0,0.006007040606511286,193.96615544556985,124.65625
2025-07-13 20:15:00+00:00,119240.5546875,119240.5546875,118989.625,118989.625,1099804672,118902.559765625,118486.055625,61.88018237319114,176.6573061855015,175.27396631557204,1.3833398699294719,0.5826560397606112,-7928299520.0,0.006530510259500427,198.33576041374343,583.4375
2025-07-13 20:30:00+00:00,119131.8125,119393.0078125,119131.8125,119303.640625,1578770432,118927.5,118509.0234375,58.1649260732203,172.0831643972342,174.63580593190449,-2.552641534670272,0.2626007890293186,-9507069952.0,0.0063866305656408336,202.8257284199046,478.0390625
2025-07-13 20:45:00+00:00,119162.328125,119188.390625,119062.859375,119109.921875,73175040,118949.028125,118535.01140625,58.910476775812974,168.97266824520193,173.50317839456397,-4.530510149362044,0.31978557191153245,-9433894912.0,0.006418871914164701,197.3046942470543,462.609375
2025-07-13 21:00:00+00:00,118927.0390625,119112.6015625,118927.0390625,119107.875,214433792,118954.940625,118556.92,51.31667425235226,145.84055751930282,167.97065421951174,-22.130096700208924,0.0,-9648328704.0,0.006330382044225507,200.01786340797898,126.6328125
2025-07-13 21:15:00+00:00,118987.1015625,119041.234375,118915.453125,118915.453125,77369344,118959.441796875,118580.04578125,52.982807769374524,130.84641883071163,160.5458071417517,-29.69938831104008,0.10120997779420678,-9570959360.0,0.00631798996088391,194.7152481645519,267.7265625
2025-07-13 21:30:00+00:00,118669.3359375,118996.5,118607.1953125,118996.5,984768512,118949.870703125,118595.310625,44.33735843631845,92.258922207664,146.88843015493416,-54.629507947270156,0.0,-10555727872.0,0.006635341877379535,208.6144938313696,-133.6328125
2025-07-13 21:45:00+00:00,118671.25,118887.609375,118671.25,118709.859375,1570906112,118950.57734375,118611.00015625,44.39621444993719,61.12785807612818,129.73631573917297,-68.60845766304479,0.002510765409991957,-8984821760.0,0.0066007655154846885,209.30441837912892,-359.375
2025-07-13 22:00:00+00:00,118437.5234375,118644.0078125,118404.5234375,118644.0078125,284606464,118939.76484375,118624.3465625,38.976608420416255,17.39595545938937,107.26824368321626,-89.87228822382689,0.0,-9269428224.0,0.007304079354918188,213.40600010204827,-500.7421875
2025-07-13 22:15:00+00:00,118465.234375,118531.5234375,118384.328125,118448.9296875,1198706688,118928.040625,118638.08265625,39.9131542059088,-14.854616595985135,82.84367162737598,-97.69828822336112,0.03251645267225085,-8070721536.0,0.007917189377091047,208.67666527333054,-547.7421875
2025-07-13 22:30:00+00:00,118804.4375,118808.8359375,118461.3046875,118461.3046875,142725120,118928.2421875,118657.0190625,50.02399976501963,-12.893936678185128,63.69614996626377,-76.59008664444889,0.3835605085977803,-7927996416.0,0.007913554433612751,218.59484989666407,-292.34375
2025-07-13 22:45:00+00:00,118659.3203125,118829.328125,118659.3203125,118818.1875,1136427008,118925.239453125,118673.60546875,46.42483190956553,-22.78715185164765,46.39948960268149,-69.18664145432913,0.3251991809010614,-9064423424.0,0.008015006576299196,215.12434722547377,-655.2890625
2025-07-13 23:00:00+00:00,118553.171875,118644.4921875,118452.4140625,118618.9921875,1335144448,118912.749609375,118688.50515625,43.934762748591204,-38.74624534252507,29.370342613640176,-68.11658795616525,0.21647950395856203,-10399567872.0,0.008429920937664596,214.53734028079705,-525.25
2025-07-13 23:15:00+00:00,118658.1484375,118778.28125,118585.375,118585.375,106590208,118894.12578125,118705.85953125,46.964408903496015,-42.434057247432065,15.009462641425728,-57.44351988885779,0.34875781830162783,-10292977664.0,0.008577610791929091,215.29248561788296,-430.640625
2025-07-13 23:30:00+00:00,118722.3359375,118780.828125,118684.625,118684.625,178343936,118883.329296875,118722.83203125,48.78672450842106,-39.71941919857636,4.06368627342531,-43.78310547200167,0.42832250146777895,-10114633728.0,0.008661236312787734,208.6772857523199,-263.078125
2025-07-13 23:45:00+00:00,119097.421875,119187.0,118741.125,118741.125,445083648,118887.5515625,118743.65546875,57.89187431708122,-7.21853774493502,1.8072414697532437,-9.025779214688264,0.9489009137327834,-9669550080.0,0.008754110399880144,226.96205552001135,-143.1328125
2025-07-14 00:00:00+00:00,119066.34375,119130.3046875,119000.6171875,119118.796875,1236520960,118886.0296875,118764.3775,56.98781841742767,15.848211687334697,4.615435513269534,11.232776174065162,0.9035481561277201,-10906071040.0,0.008715807544556274,220.0138729828677,-65.46875
2025-07-14 00:15:00+00:00,119324.265625,119457.859375,119076.2890625,119097.671875,89219072,118886.5125,118790.08765625,62.25581812126228,54.31480925748474,14.555310262112576,39.75949899537216,1.0,-10816851968.0,0.008742893232113339,232.26399812694856,161.9375
2025-07-14 00:30:00+00:00,119437.0390625,119437.0390625,119103.5078125,119254.453125,2297139200,118904.443359375,118817.52,64.31387327538395,92.82965639355825,30.210179488401714,62.61947690515654,1.0,-8519712768.0,0.00954551146963014,239.49737326073796,510.0
2025-07-14 00:45:00+00:00,119118.90625,119420.625,119118.90625,119420.625,73637888,118905.94921875,118835.42328125,55.17422353014665,96.56910250993678,43.48196409270873,53.087138417228054,0.6392803328396609,-8593350656.0,0.009580789545837317,245.11419034925666,131.8046875
2025-07-14 01:00:00+00:00,119013.34375,119179.78125,119011.7265625,119117.421875,1166901248,118907.345703125,118853.14921875,52.507768086918176,89.97742522208137,52.78105631858325,37.19636890349811,0.5340418448461284,-9760251904.0,0.009595960541477006,239.60994014573834,344.0078125
2025-07-14 01:15:00+00:00,118975.0859375,119053.1328125,118975.0859375,119012.8671875,1496834048,118894.072265625,118863.193125,51.53568957444378,80.73571666068165,58.371988387002936,22.36372827367871,0.4956762786321489,-11257085952.0,0.009267134189620468,228.06972120675704,303.8359375
2025-07-14 01:30:00+00:00,119224.375,119224.375,118961.7734375,118978.9453125,1308495872,118898.700390625,118883.8309375,57.107847306784336,92.46130363782868,65.18985143716809,27.27145220066059,0.7046797699657047,-9948590080.0,0.009424664122314347,230.53628129913153,786.8515625
2025-07-14 01:45:00+00:00,119135.0390625,119201.8984375,119049.21875,119201.8984375,94846976,118897.3359375,118899.636875,54.68151885259717,93.46781347875367,70.8454438454852,22.622369633268463,0.5273417644934518,-10043437056.0,0.009383609245670521,226.58056477776498,669.8046875
2025-07-14 02:00:00+00:00,119193.078125,119193.078125,119024.8515625,119132.5,59760640,118910.637890625,118910.83359375,55.989755924136645,97.82112602103734,76.24058028059564,21.580545740441707,0.5915367679907592,-9983676416.0,0.009629683431635356,222.41242175792462,388.640625
2025-07-14 02:15:00+00:00,119892.4375,119892.65625,119144.78125,119192.09375,63631360,118955.9046875,118935.3396875,67.98339708458042,155.90642216075503,92.17374865662752,63.732673504127504,1.0,-9920045056.0,0.01202117630962606,259.94546306092997,1233.1171875
2025-07-14 02:30:00+00:00,119777.9453125,119914.9921875,119698.875,119871.5,5377896448,119011.33515625,118958.23703125,64.86680531922178,190.5048537840339,111.8399696821088,78.66488410192511,0.8517249384933121,-15297941504.0,0.013207301984070878,256.814871949435,1224.7734375
2025-07-14 02:45:00+00:00,119702.203125,119831.1640625,119546.421875,119760.8359375,398618624,119062.8828125,118969.8315625,62.815224422898744,209.39877979905577,131.3517317054982,78.04704809355758,0.7307776834147754,-15696560128.0,0.013845266935154596,258.80968020304675,1044.0546875
2025-07-14 03:00:00+00:00,119912.7890625,119912.7890625,119646.640625,119701.515625,1761669120,119136.64609375,118990.05953125,66.03194287414226,238.61428061082552,152.80424148656365,85.81003912426186,0.8813540300837982,-13934891008.0,0.01428257621139893,259.33387715282913,1190.453125
2025-07-14 03:15:00+00:00,119925.109375,119925.109375,119827.5078125,119901.8671875,359833600,119209.63984375,119013.48953125,66.21607730369016,259.76748388944543,174.19688996714,85.57059392230542,0.8925491725943526,-13575057408.0,0.014400106117678772,247.78156896334136,827.6875
2025-07-14 03:30:00+00:00,121178.9765625,121178.9765625,119885.7265625,119970.234375,114421760,119328.366796875,119056.5034375,78.80724863683461,373.4037864993152,214.03826927357505,159.36551722574012,1.0,-13460635648.0,0.019994488142321683,322.4578854659598,2112.6328125
2025-07-14 03:45:00+00:00,120785.5703125,121046.8125,120745.75,121046.8125,7485386752,119434.679296875,119093.20328125,69.99300412242945,426.7969291537738,256.59000124961483,170.206927904159,0.6767971902801645,-20946022400.0,0.02191746605565531,330.36993382553413,1461.3046875
2025-07-14 04:00:00+00:00,120764.890625,120771.765625,120645.8828125,120771.765625,782503936,119545.265234375,119135.8409375,69.55263192020311,462.11571907787584,297.69514481526704,164.4205742626088,0.6606495178563446,-21728526336.0,0.022833074923112807,316.7497599808531,1327.8515625
2025-07-14 04:15:00+00:00,121014.375,121052.1171875,120790.671875,120790.671875,1776816128,119663.0765625,119181.493125,71.85341187076875,504.4227471485792,339.0406652819295,165.38208186664974,0.7450150631228255,-19951710208.0,0.024112817326964096,314.6409601607922,1895.46875
2025-07-14 04:30:00+00:00,121241.0625,121241.0625,120916.265625,120987.7578125,326217728,119789.012890625,119230.13859375,73.79134574209198,549.9042050712451,381.21337323979265,168.69083183145244,0.8160756822421686,-19625492480.0,0.025534396651029856,315.366382649307,2227.71875
2025-07-14 04:45:00+00:00,121369.859375,121373.2734375,121221.34375,121221.34375,1639972864,119902.634765625,119279.59421875,74.8508411896083,589.5455059499945,422.87979978183307,166.66570616816148,0.8360087971385954,-17985519616.0,0.027365131779551705,303.6923329957851,2394.7734375
2025-07-14 05:00:00+00:00,121434.171875,121434.171875,121213.7578125,121419.8046875,1328721920,120021.026171875,119331.0625,75.38591394402971,619.0153797900421,462.1069157834749,156.90846400656716,0.8581873077663236,-16656797696.0,0.028691987490301225,297.743885103229,2209.796875
2025-07-14 05:15:00+00:00,122374.6640625,122490.2265625,121409.578125,121446.4765625,1454317568,120173.54609375,119405.4134375,81.56343108200221,710.0750237696775,511.70053738071545,198.37448638896205,1.0,-15202480128.0,0.03279244357415446,353.6656388458555,3239.625
2025-07-14 05:30:00+00:00,122253.421875,122433.578125,122195.484375,122355.75,34547404800,120314.365234375,119477.40640625,78.81721574673946,763.6542851637641,562.0912869373252,201.56299822643894,0.8535211721741246,-49749884928.0,0.03549654079716483,345.4105039282944,3060.34375
2025-07-14 05:45:00+00:00,122454.9453125,122484.046875,121968.875,122275.9296875,958955520,120481.1671875,119552.5109375,80.02131551297107,813.0056697584077,612.2741635015418,200.73150625686594,0.9177459691440758,-48790929408.0,0.03741147207492841,357.536316147702,2562.5078125
2025-07-14 06:00:00+00:00,122090.640625,122481.4453125,122076.796875,122481.4453125,3262955520,120635.03203125,119618.315625,72.04822663981427,813.3449199991301,652.4883148010595,160.8566051980706,0.4924738874921837,-52053884928.0,0.03733609352021346,360.90146767286615,2312.6953125
2025-07-14 06:15:00+00:00,122409.3515625,122433.6015625,122144.109375,122144.109375,962240512,120806.7453125,119692.11515625,74.44695197113222,829.7660607005528,687.9438639809582,141.82219671959456,0.5418031411008906,-51091644416.0,0.03713797953126861,359.6200012319471,2707.1484375
2025-07-14 06:30:00+00:00,122113.5625,122396.9921875,122104.4453125,122396.9921875,1739169792,120951.2046875,119758.32703125,68.56597301915942,809.5798946039431,712.2710701055553,97.30882449838782,0.15311406444477668,-52830814208.0,0.03618807426802245,355.7118761439509,2200.7734375
2025-07-14 06:45:00+00:00,122091.015625,122144.2890625,122091.015625,122134.78125,2045280256,121099.003515625,119819.53484375,68.12420620519657,782.7399294900242,726.3648419824491,56.37508750757513,0.0,-54876094464.0,0.034256155635857766,334.10913052652586,2165.90625
2025-07-14 07:00:00+00:00,122302.5703125,122372.2578125,122085.84375,122085.84375,1615462400,121254.478125,119886.8209375,70.07259020267983,769.6675110447686,735.0253757949131,34.64213524985553,0.14497740869311,-53260632064.0,0.03202088275642565,330.70233995320257,1123.59375
2025-07-14 07:15:00+00:00,122358.859375,122401.8984375,122242.1875,122251.5859375,2653061120,121377.79921875,119953.73859375,70.58773353549373,755.1447436184826,739.0492493596271,16.095494258855524,0.18330873639512374,-50607570944.0,0.031180597455904437,318.48866834940236,1573.2890625
2025-07-14 07:30:00+00:00,122940.1796875,123077.6328125,122338.0390625,122338.0390625,1216987136,121535.9109375,120030.6065625,75.31370443891505,781.5339992688969,747.546199341481,33.987799927415836,0.53496375718265,-49390583808.0,0.03059745572711401,348.5676027530165,2175.2890625
2025-07-14 07:45:00+00:00,122776.2734375,122915.671875,122757.421875,122884.4921875,2512969728,121689.614453125,120099.83984375,71.81011758059711,780.2278292027768,754.0825253137402,26.14530388903654,0.27426517594492683,-51903553536.0,0.02845657748925586,336.7240463063725,1761.8984375
2025-07-14 08:00:00+00:00,122398.09375,122720.3359375,122392.3125,122720.3359375,108118016,121813.8796875,120166.23328125,64.36953995294837,740.1448111543577,751.2949824818638,-11.150171327506087,0.0,-52011671552.0,0.025462249529480264,340.0981099630602,1157.03125
2025-07-14 08:15:00+00:00,122385.984375,122456.8515625,122311.7890625,122396.34375,2275328000,121936.9234375,120232.1771875,64.14036841587395,699.3400484536978,740.9039956762306,-41.56394722253276,0.0,-54286999552.0,0.021363323972589485,326.1669949656988,1016.125
2025-07-14 08:30:00+00:00,122607.3671875,122612.3515625,122392.6171875,122392.6171875,1645748224,122008.34296875,120304.61625,66.48930131432925,677.0609852443013,728.1353935898449,-51.07440834554359,0.13481745106856582,-52641251328.0,0.021063188444244138,319.0384372895774,1173.1953125
2025-07-14 08:45:00+00:00,122566.4453125,122662.34375,122545.078125,122652.8515625,1063329792,122097.38671875,120371.1340625,65.63347333185871,648.6256609606498,712.2334470640059,-63.607786103356034,0.09401863168838864,-53704581120.0,0.01926085128869511,304.62609355460756,191.78125
2025-07-14 09:00:00+00:00,122317.6015625,122575.7890625,122317.6015625,122575.7890625,71671808,122175.022265625,120434.84984375,60.531133118629576,599.1047440892871,689.6077064690622,-90.50296237977511,0.0,-53776252928.0,0.016476860112426543,301.30905115784986,64.1796875
2025-07-14 09:15:00+00:00,122014.5078125,122254.390625,122014.5078125,122249.796875,1306640384,122225.02890625,120491.8934375,54.92985186606506,529.3004816505854,657.5462615053669,-128.24577985478152,0.0,-55082893312.0,0.014065108239420218,301.43652964657485,-440.4375
2025-07-14 09:30:00+00:00,122008.4375,122142.4921875,121933.25,121966.8125,1106493440,122263.39765625,120553.52140625,54.820438637355885,468.0943766726996,619.6558845388334,-151.56150786613387,0.0,-56189386752.0,0.012117043902873272,294.8512194932481,-82.203125
2025-07-14 09:45:00+00:00,121969.546875,122104.875,121948.9453125,122067.3046875,253255680,122293.38203125,120613.1703125,54.07725759600319,411.7040807307785,578.0655237772226,-166.36144304644404,0.0,-56442642432.0,0.01037784652995024,284.9282529223018,-439.8046875
2025-07-14 10:00:00+00:00,121794.2578125,121972.7734375,121671.1171875,121972.7734375,1390845952,122311.386328125,120675.66875,50.73850411232264,348.8486919645511,532.2221574146882,-183.37346545013713,0.0,-57833488384.0,0.009009186575750776,286.1231098564231,-319.3046875
2025-07-14 10:15:00+00:00,121931.234375,121947.4375,121762.953125,121797.2890625,1539457024,122289.21484375,120740.8684375,53.17157825968866,306.5544386067777,487.08861365310617,-180.53417504632847,0.0990052620133978,-56294031360.0,0.009390719239425728,278.8632002238215,-159.78125
2025-07-14 10:30:00+00:00,122043.703125,122085.9609375,121908.375,121943.359375,1020329984,122278.72890625,120812.99203125,55.131157816405924,278.89628354177694,445.4501476308403,-166.55386408906338,0.17874335288042675,-55273701376.0,0.009551939451066199,271.6291100292628,-258.8671875
2025-07-14 10:45:00+00:00,121918.609375,122052.03125,121918.609375,122035.640625,1205174272,122251.912109375,120882.05953125,52.49968721873873,244.06949500321934,405.1740171053161,-161.10452210209678,0.07166505595115512,-56478875648.0,0.009787203131167379,261.75716467002974,-440.25
2025-07-14 11:00:00+00:00,121741.0859375,121922.0,121741.0859375,121922.0,1100349440,122234.434375,120940.7925,48.93037358664756,199.84071700289496,364.1073570848319,-164.26664008193694,0.0,-57579225088.0,0.010395611864524014,255.98265737217048,-1199.09375
2025-07-14 11:15:00+00:00,121415.5,121694.15625,121413.0703125,121694.15625,275062784,122184.741796875,120995.91609375,43.13769356867067,136.93848603962397,318.6735828757904,-181.7350968361664,0.0,-57854287872.0,0.011824071873752616,261.1278693455869,-1360.7734375
2025-07-14 11:30:00+00:00,121513.9296875,121617.1328125,121354.9921875,121505.9140625,1497915392,122154.76015625,121055.13125,45.2480029181546,93.94749968902033,273.72836623843637,-179.78086654941603,0.09037105164102739,-56356372480.0,0.012758018509657859,261.2002090351878,-884.1640625
2025-07-14 11:45:00+00:00,121487.484375,121615.8359375,121471.5,121585.109375,227524608,122124.58359375,121111.71796875,44.76728568074224,57.08487862016773,230.39966871478265,-173.31479009461492,0.06978500708905305,-56583897088.0,0.013621157482557966,252.85276106838867,-898.5
2025-07-14 12:00:00+00:00,121812.0,121812.0,121405.8515625,121470.875,2655887360,122100.055078125,121173.51125,51.56717265700359,53.440654094767524,195.00786579077965,-141.56721169601212,0.37471379863554977,-53928009728.0,0.013729820584969217,263.8024522420752,-795.3671875
2025-07-14 12:15:00+00:00,121740.84375,121832.4609375,121716.84375,121804.234375,1393745920,122069.154296875,121226.3796875,50.110388528868306,44.300200075202156,164.86633264766417,-120.56613257246201,0.4008807424299301,-55321755648.0,0.013817005735146368,253.21779047478412,-825.6015625
2025-07-14 12:30:00+00:00,121687.1796875,121793.0703125,121687.1796875,121746.9765625,1191198720,122006.504296875,121278.79640625,48.986423518975414,32.353136241363245,138.363693366404,-106.01055712504075,0.4876597644762371,-56512954368.0,0.012407822579154563,242.69442151229956,-630.421875
2025-07-14 12:45:00+00:00,121863.0,121872.234375,121814.84375,121855.5625,894345216,121960.840625,121329.57109375,52.727557388968,36.649756328901276,118.02090595890346,-81.37114963000218,0.7995908123133149,-55618609152.0,0.011002948435623555,238.57729765427817,-151.5078125
2025-07-14 13:00:00+00:00,121874.375,121907.328125,121824.8984375,121900.03125,1066778624,121934.6546875,121378.3178125,52.96787143313241,40.50580048489792,102.51788486410236,-62.01208437920444,0.8196278957781516,-54551830528.0,0.010511609887482419,227.4238969289726,-134.0625
2025-07-14 13:15:00+00:00,121734.28125,121866.3515625,121614.3046875,121866.3515625,492355584,121902.06953125,121430.6253125,49.6220854335941,31.889743336621905,88.39225655860626,-56.50251322198436,0.54066045731098,-55044186112.0,0.010030207356354496,229.75578375547457,-235.265625
2025-07-14 13:30:00+00:00,121642.0,121729.046875,121237.046875,121659.671875,23721959424,121853.801171875,121483.1984375,47.49393096694451,17.414388096978655,74.19668286628075,-56.7822947693021,0.3632176082149439,-78766145536.0,0.008661234986950006,248.86139741579782,-152.2578125
2025-07-14 13:45:00+00:00,121618.046875,122019.328125,121618.046875,121796.890625,8906399744,121806.38125,121536.05765625,46.93129938179538,3.9640526460134424,60.150156822227295,-56.18610417621385,0.31630609261548925,-87672545280.0,0.006947189691732435,259.74852974324085,-313.1875
2025-07-14 14:00:00+00:00,121740.9609375,121853.9375,121592.8359375,121713.53125,1028063232,121777.54921875,121586.389375,50.19198763603137,3.185976550288615,48.75732076783956,-45.571344217550944,0.7176161168826385,-86644482048.0,0.0057898042156913024,259.8451749401522,-302.7421875
2025-07-14 14:15:00+00:00,121262.6953125,121891.3828125,121232.390625,121791.21875,33882505216,121739.95859375,121628.9425,39.915124158608556,-35.61217824323103,31.883420965625444,-67.49559920885648,0.0,-120526987264.0,0.006579861520207104,288.3556758372842,-655.9140625
2025-07-14 14:30:00+00:00,120811.5390625,121332.8515625,120811.5390625,121332.8515625,0,121680.113671875,121661.31171875,33.04225121002406,-101.59342854308488,5.188051063883378,-106.78147960696826,0.0,-120526987264.0,0.009063433645026124,304.9954489917639,-929.546875
2025-07-14 14:45:00+00:00,121091.2265625,121095.53125,120663.53125,120817.859375,2608087040,121636.19765625,121685.2875,39.945836794876605,-129.81912688577722,-21.813384526048743,-108.00574235972849,0.3464677890852424,-117918900224.0,0.00971293324737601,314.06720263520936,-324.2734375
2025-07-14 15:00:00+00:00,120704.7265625,121185.6953125,120496.0546875,121185.6953125,0,121581.72109375,121703.823125,34.63195379897705,-181.28576659146347,-53.70786093913169,-127.57790565233178,0.0797818372102346,-117918900224.0,0.011696900511963076,340.8938756612658,-809.203125
2025-07-14 15:15:00+00:00,120399.328125,120687.09375,120385.1015625,120687.09375,2094202880,121505.12578125,121717.765625,31.110300003759733,-243.9049663142505,-91.74728201415546,-152.157684300095,0.0,-120013103104.0,0.014133986288535261,339.37467025688966,-1088.15625
2025-07-14 15:30:00+00:00,120143.5390625,120370.1015625,120116.265625,120370.1015625,1319796736,121410.117578125,121722.380625,28.49656242243688,-310.59087460060255,-135.5160005314449,-175.07487406915766,0.0,-121332899840.0,0.01658790945482663,335.3523723813975,-1668.4609375
2025-07-14 15:45:00+00:00,119827.234375,120125.0234375,119635.109375,120125.0234375,577355776,121305.548828125,121720.423125,25.62908963896311,-384.53045445911994,-185.31889131697992,-199.21156314214002,0.0,-121910255616.0,0.019644393474882758,347.715037747012,-1913.609375
2025-07-14 16:00:00+00:00,119484.1171875,119819.453125,119434.1875,119819.453125,1381531648,121192.700390625,121686.5259375,22.933250498835122,-465.4493829299463,-241.34498963957319,-224.1043932903731,0.0,-123291787264.0,0.023304901925379852,350.9530261222254,-2203.0625
